agency_id,date,agency_name,document_title,is_special_investigation,sha256,date_processed
CI630201167,02/15/2023,HAVENWYCK IMPULSE DISORDER PROGRAM,Special Investigation Report #2023C0000196,True,41bfcd8f0c3a09d1bf6fb772de8cc656ad278a6eca457352c6a74f3306dd89d0,2025-11-03T13:57:10.869161
CI630201167,"April 13, 2020",Havenwyck Hospital,Special Investigation Report #2020C0106030,True,a1c94e79014bc98771cb383cb2e2bb7aca2f83f8f36979d48c6c448b53e0bf89,2025-11-03T13:57:11.301660
CI630201167,11/29/21,Havenwyck Hospital,Renewal Inspection Report,False,5779d8b304421ad79434f6e11a5df2bb0417e44cf402304abdb2b8dc2ab26532,2025-11-03T13:57:11.597202
CI630201167,"December 14, 2021",Havenwyck Impulse Disorder Program,Special Investigation Report #2022C0325002,True,783780b795e160615728e92f0f91d91b8925bddf7ae21c5d244a6a93c1cd2704,2025-11-03T13:57:11.773278
CI630201167,"December 29, 2021",Havenwyck Impulse Disorder Program,Special Investigation Report #2021C0325041,True,9ca6f49e145805358ee8226471e2d7791bbd17a631eb97ebaa46b4d54aa5a3c8,2025-11-03T13:57:12.355360
CI630201167,"February 2, 2022",Havenwyck Impulse Disorder Program,Special Investigation Report #2022C0325006,True,0b36452456a1de23151857e15709826671a90da97a40388826bb10b6ed9fcfdf,2025-11-03T13:57:12.784824
CI630201167,01/14/2021,Havenwyck Hospital,Inspection Report,False,c4b5c2db18289d452e302a9f3d9fb77a0359893adb9637016e859336eb17952d,2025-11-03T13:57:13.182084
CI630201167,"July 11, 2012",Havenwyck Hospital,Licensing Study,False,7ff2dde9684371d682ebb2b0eca4501d6e4d685601e01fdd3f18488c54d9de7c,2025-11-03T13:57:13.302588
CI630201167,"August 29, 2023",HAVENWYCK IMPULSE DISORDER,Special Investigation Report,True,cdc0cf1f22b3b5deb31e0415e5f463888ccb8d501d6391a0c2e05959de9f51ec,2025-11-03T13:57:15.082201
CI630201167,"September 18, 2023",HAVENWYCK IMPULSE DISORDER,Special Investigation Report,True,6b2643f2daf08720ad515f14ae82b0f902938232742cf245c66eae0b75b567a9,2025-11-03T13:57:15.425177
CI630201167,"December 1, 2023",Havenwyck Impulse Disorder Program,Renewal Inspection Report,False,f08b26b4e277a08fa61284ec7cc05ba68659e6c5d5001a9756cde882b7e3e283,2025-11-03T13:57:16.047704
CI630201167,"February 13, 2024",Havenwyck Impulse Disorder Program,Special Investigation Report #2024C0001144SI,True,23f5796df01ea4e1a650d3c4565b68f4f49bbc8aa05124facf2da338013aff9c,2025-11-03T13:57:16.389768
CI630201167,"March 13, 2024",HAVENWYCK IMPULSE DISORDER,Special Investigation Report #2024SIC0001244,True,211fa3fcbf7c37404b4275b7b518d314d7d483cafec109e91a316a852e9245ad,2025-11-03T13:57:16.765455
CI630201167,"October 21, 2024",Havenwyck Impulse Disorder Program,Special Investigation Report #2025SIC0000047,True,810f0d2ecbe1d8f37da92e969ea0098cb836fa3af3be33a293e9ee8083b8fa6d,2025-11-03T13:57:17.249997
CI630201167,"September 30, 2024",HAVENWYCK IMPULSE DISORDER,Special Investigation Report #2024SIC0001816,True,88ad67cf49b99c598b6ea02d32ff2a639a405a738509cbbecd0c20db08352683,2025-11-03T13:57:17.548577
CI630201167,"11/06/24, 11/08/24 and 11/12/24",HAVENWYCK IMPULSE DISORDER PROGRAM,Inspection Report,False,a683fe2dbdd4858c6a86cead1bf72e6f0b633e18fe51ceaf5226dfb530078c2c,2025-11-03T13:57:17.998963
CI630201167,"January 7, 2025",Havenwyck Impulse Disorder Program,Special Investigation Report #2025SIC0000270,True,659656c44c60f2e979e6760a3bf755164251de9aa2573bcb4d9bc9f1fea3a0e9,2025-11-03T13:57:18.597188
CI630201167,"August 5, 2024",Havenwyck Impulse Disorder Program,Special Investigation Report #2024SIC0001653,True,878bbd0568982c88c43cfe2b9ce65afd444d2905031999bd0ad49e2ebdcd641f,2025-11-03T13:57:19.227946
CI630201167,"February 25, 2025",HAVENWYCK IMPULSE DISORDER,Special Investigation Report #2025SIC0000398,True,c5afdf2286fa920b8654f2bbf72b7e89a06db7e0808889ee1ef4f3996819287a,2025-11-03T13:57:19.549541
CI630201167,"May 23, 2025",HAVENWYCK IMPULSE DISORDER,Special Investigation Report #2025SIC0000729,True,9c7301bbc19801e32e4bb3e22ede5c273160e122b6f2a15ac082dd4d697be45f,2025-11-03T13:57:20.008968
CI630201167,08/20/2025,HAVENWYCK IMPULSE DISORDER,Special Investigation Report #2025SIC0000953,True,6a99aa58e299988a360e10220a25fac0e010f5868e1c1c157d6bed95da7fcac4,2025-11-03T13:57:20.274051
CI630201167,09/15/2025,HAVENWYCK IMPULSE DISORDER,Special Investigation Report #2025SIC0001013,True,2339b0417d4f07b6959c2b3c77ed63f1a8f3e59f67ff73518c81f0179f533d16,2025-11-03T13:57:21.184282
CI630201167,"9/4/2025, 9/5/2025, 9/12/2025 and 10/02/2025",HAVENWYCK IMPULSE DISORDER PROGRAM,Renewal Inspection Report,False,83b572222a58788134747f1c8524084c12104ccc5c67b6cbaa104228d825bb6b,2025-11-03T13:57:21.597741
,"July 22, 2002",,,False,b0a058f60bca772eb7af4c0d5d17adab16b2bda6ee7272c75970882f95a840e0,2025-11-03T13:57:21.695736
CI630201231,09/11/2019,Judson Center,Renewal Inspection Report,False,b4529e9688ac70d61043166ebb9ac7e1209b6f13b05d63b7588dada5d2a0b185,2025-11-03T13:57:21.984511
CI630201231,09/24/2018,Judson Center,Inspection Report,False,9b502a9b4d6d7be5ecf9055bfd05fb49059e3c9d01f7e6fcf38e0a5059f7dc30,2025-11-03T13:57:22.383440
CI630201231,09/21/2021,Judson Center,Renewal Inspection Report,False,822fa8a659cd69963d2469599398c06a396bca5dc813290e705bd2ff32fc73db,2025-11-03T13:57:22.597652
CI630201231,"March 21, 2022",Judson Center,Special Investigation Report #2022C0217029,True,8d08535b3ae5aa24d3ce46590074984023ac6f477739c2a02bbfb76739180bf1,2025-11-03T13:57:22.951487
CI630201231,09/05/2023 and 09/11/2023,LAHSER RESPITE HOME,Renewal Inspection Report,False,20e199888c5abf0219e2e0af90f89307a921a026973f8199fe9fc5201a295cda,2025-11-03T13:57:23.214600
CI630201231,"October 3, 2024",Lahser Respite Home,Inspection Report,False,1a36b70f428c219804e7223470bae157b2d868c9fd7ee88fc2a748b72b6cb2be,2025-11-03T13:57:23.614919
CI820294390,"January 31, 2025",VISTA MARIA,Special Investigation Report #2025SIC0000347,True,30eddb6621eee58e4cdfe3161b64bb7966504b65549fe75181e2208ce36eb595,2025-11-03T13:57:23.937354
CI630398437,"January 12, 2023",HOUSE OF PROVIDENCE GIRLS,Inspection Report,False,7479399e39b5ed46b3d4b7627539a9cb7b3c58ad051537140fb2911e751d33fb,2025-11-03T13:57:24.350483
CI630398437,"June 21, 2019",House of Providence Girls,Licensing Study,False,719c3e8086fad7d3a1cd277fba2fd700447459d8216eb05ccf52f35452673cef,2025-11-03T13:57:24.645745
CI630398437,10/28/2021,Margaret Dunn,Renewal Inspection Report,False,e22f9d25671af1cf5eb308bb1df25f7af3f67241f19c6df9574cb0c2641446aa,2025-11-03T13:57:24.978170
CI630398437,"December 22, 2020",Margaret Dunn,Inspection Report,False,4aa1de78fae7d51444ee8317b330e304bd598b38bfc7d23054d3053330f1ac0c,2025-11-03T13:57:25.194059
CI630398437,"July 26, 2023",HOUSE OF PROVIDENCE GIRLS,Special Investigation Report,True,dd8418ddd79ff520377ab1f92d2412ed24248d543713e366bd5cf8149a85c941,2025-11-03T13:57:25.542731
CI630398437,11/14/2023,HOUSE OF PROVIDENCE GIRLS,Renewal Inspection Report,False,e9acbe523dde3a3c27cb1f793718b1f9140bdd577d8249e5bbdea224306b5e07,2025-11-03T13:57:25.835201
CI630398437,11/14/2023,HOUSE OF PROVIDENCE GIRLS,Inspection Report,False,6664f700238e6ea077adaa20d9ccef9ec7662fce9a52448a3c4f95a4e7553774,2025-11-03T13:57:26.328826
CI630412886,"June 15, 2023",GLEN GROVE,Special Investigation Report #2023C0000455,True,b7cd4a2594d045b0798a0b9c78caeb61b10bbfded2a7140728b14f2db7160420,2025-11-03T13:57:26.776283
CI630412886,"September 18, 2023",GLEN GROVE,Special Investigation Report #2023C0000682SI,True,f680ac239a620904ea5b688d976e13336d4130860ced8204a3b4fdd399c2859f,2025-11-03T13:57:27.293504
CI630412886,12/01/2023,GLEN GROVE,Inspection Report,False,2f101c02cfe4349dfebc2d534cea92c92679cc852ca5c84f40f53099b56722be,2025-11-03T13:57:27.796037
CI630412886,"June 7, 2024",GLEN GROVE,Special Investigation Report #2024SIC0001494,True,0548e0ed2193286be90b4c616d727b3ec295a14d4cd867d0352e00d782f187a8,2025-11-03T13:57:28.323950
CI630412886,11/08/2024,GLEN GROVE,Renewal Inspection Report,False,ce9063219c4a1146524ebd0d5dc9057beb3e2f34847560c7e2a721fc3c32f09c,2025-11-03T13:57:28.598559
CI631000400,"March 14, 2023",The Sanctuary,Licensing Study,False,bd7c69561ea6badc24d03961d7453aabba560070b161752569c84c8e05179d31,2025-11-03T13:57:28.811068
CI631000400,"August 29, 2023",The Sanctuary,Renewal Inspection Report,False,3df36c64c938c17c5f578805cefe2eff9e3b30b9960250844657e9a9b0bb1a29,2025-11-03T13:57:29.294151
CI631000400,"August 15, 2024",The Sanctuary,Special Investigation Report #2024SIC0001687,True,b3b823f3a9925037c10baded6e4d419be6caec1e55876092165b2a3cad80ad93,2025-11-03T13:57:30.991160
CI631000400,"August 28, 2024",The Sanctuary,Special Investigation Report #2024SIC0001721,True,bfe609f35effc71f6f4f22fd24d056fa85b024e31a3076d1b3091ddb5f035aa3,2025-11-03T13:57:31.623349
CI631000400,08/09/2024 and 09/18/2024,The Sanctuary,Inspection Report,False,9f81eb3409478a32d8f0d86559719132a7c7df2435c664bc01c6cfef7533cde5,2025-11-03T13:57:32.118135
CI631000400,"07/29/2025, 08/05/2025",The Sanctuary,Renewal Inspection Report,False,a78748ae3caa63a5fc5009cb004ee8d62a38d087bc0e618b20290a138128efa8,2025-11-03T13:57:32.726227
CI631000400,"July 29, 2025",The Sanctuary,Special Investigation Report #2025SIC0000893,True,8c57d2c4446a8ae78a67f0be9f3364af6adb591bad8a92d64341914d1b4aa0a3,2025-11-03T13:57:33.279145
CI631000400,"July 17, 2025",The Sanctuary,Special Investigation Report #2025SIC0000862,True,30fd29142c7dd1fff26e4417fd36ed6b11020646fb458dd7cd80c9e5b91ba05b,2025-11-03T13:57:34.399829
CI670201366,"June 16, 2020",Pineview Homes Inc,Renewal Inspection Report,False,13de002560c169bf314c4b6ae6caea8b6550dbfdbcb827e91f2323cd478926f1,2025-11-03T13:57:34.705190
CI670201366,"December 2, 2019",Pineview Homes Inc,Special Investigation Report #2019C0114038,True,78d382dbe657560d543e6351b8343c631d1b3b72b6f77e66e2784d9634279b7a,2025-11-03T13:57:35.230769
CI670201366,"January 20, 2021",Pineview Homes Inc,Special Investigation Report #2021C0114005,True,2c8f0b30bab721908adda6dff7c67b0987b43bf499ee13af921e87e062ea49d8,2025-11-03T13:57:35.475442
CI670201366,05/13/2022,Pineview Homes Inc,Renewal Inspection Report,False,99c3a08db31714678c9de5eafa82f9f87b5d35bee14eab25c30cc0d960f15278,2025-11-03T13:57:35.916625
CI670201366,"August 24, 2021",Pineview Homes Inc,Inspection Report,False,351ed3b6ffcfb7ea5b71fa33193e6e44ab18a00eaf15f6f368a08627473836a8,2025-11-03T13:57:36.366873
CI670201366,"July 22, 2022",Pineview Homes Inc,Special Investigation Report #2022C0227008,True,e07f8eb2bbcec04b17e4d1da58b5d8f7c9c6e0cbcb20715e2abf44e3728b93e7,2025-11-03T13:57:37.270728
CI670201366,"July 14, 2022",Pineview Homes Inc,Special Investigation Report #2022C0116035,True,5c559809f7de8db7617678dcb8665b48c70c3f4af735903c4dedb6b9bbe4e2b2,2025-11-03T13:57:37.603560
CI670201366,"July 5, 2022",Pineview Homes Inc,Special Investigation Report #2022C0116037,True,402d2dbb8d9dddc1e2b07b764a276c2c3e6746d15e668fd0bb624a7f86918f9a,2025-11-03T13:57:38.108500
CI670201366,"August 25, 2022",Pineview Homes Inc,Special Investigation Report #2022C0116039,True,ef47a9921295c817fe2c8fc89abc70928a5b667b247b84650fc5650e3d6b16c2,2025-11-03T13:57:38.610352
CI670201366,05/30/2023 an 06/01/2023,PINEVIEW HOMES INC,Inspection Report,False,12787c571d0a260883f1e9adac04e48bbac4824504e4f96c2f97bb895b9af140,2025-11-03T13:57:39.122628
CI670201366,"June 16, 2023",Pineview Homes Inc,Special Investigation Report #2023C0000470,True,8793ac4450d4cd4343b757eba132ecd7724af07ec4d3d7ddcb4653224e554371,2025-11-03T13:57:40.020779
CI670201366,"June 16, 2023",PINEVIEW HOMES INC,Special Investigation Report #2023C0000460,True,57fbe329e31c1fed5194656e6da8d39dfe6b99da5ae113761f64cd39aa706c6a,2025-11-03T13:57:40.517709
CI670201366,"June 20, 2023",PINEVIEW HOMES INC,Special Investigation Report #2023C0000463,True,80cf6077da491bec5fdfc90e2c2f775b3f996204b01bcfdf3b4a80d22c1cb555,2025-11-03T13:57:41.055548
CI670201366,"April 25, 2024",PINEVIEW HOMES INC,Special Investigation Report #2024SIC0001374,True,32f0de5aa95f84da648abdddc5d3896b33690a70a018767bcf63507f499b1a61,2025-11-03T13:57:41.946481
CI670201366,05/14/2024,PINEVIEW HOMES INC,Renewal Inspection Report,False,8f38b4bb2be4d6cb05fd293e8eb0f9f8230700b7d4211e690ca2dcc6acd484c7,2025-11-03T13:57:42.416266
CI670201366,04/30/2025,PINEVIEW HOMES INC,Inspection Report,False,79d37b20a854ecf366d42d00785ebc226359c8e01dc758bda6abb998dd4ea914,2025-11-03T13:57:42.948206
CI670290156,"January 18, 2023",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2,True,61f3aed5ea625f97a2e3b739cbcd7cba2bfe686656183d38c1ea6db2672cd59a,2025-11-03T13:57:43.824709
CI670290156,"February 22, 2023",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2,True,360ab7f51c377804aa2378d6862c57fa3ab3adc248e00e7e039152b9c94f0c98,2025-11-03T13:57:44.594141
CI670290156,"March 17, 2023",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report,True,20ae7ff5d8108fb5b79ae4bb5ab39aba7a3d20714144be01a1e8e76bbf449e06,2025-11-03T13:57:45.399854
CI670290156,"April 7, 2023",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2023C0000327,True,f0b5593312900feb494e27ca4188f3b017fe6f8801832cc82dba58000206f667,2025-11-03T13:57:46.597964
CI670290156,5/10/2023 and 5/11/2023,EAGLE VILLAGE ASHMUN-SHERK,Inspection Report,False,99ae0526c04db83947c1b5b1d17aacd622256bd30688404f54e6ffc8d8062541,2025-11-03T13:57:47.176073
CI670290156,"January 5, 2022",Eagle Village Inc,Special Investigation Report #2021C0114040,True,b827703f59f6a9a12d5f8035cb9f459256a64458c1ed44ad02cee2de9939317e,2025-11-03T13:57:47.747805
CI670290156,"August 31, 2007",Eagle Village Ashmun-Sherk,Licensing Study,False,116fdf258c6db46467fd193413197c31a33112d843f18090141f71ff6f204e90,2025-11-03T13:57:48.096087
CI670290156,"September 29, 2022",Eagle Village Inc,Special Investigation Report #2022C0116043,True,a3d4caf785545a8630d7978dc253c1e892f76d8bbb246aaf9dea62b58314bb9a,2025-11-03T13:57:48.582603
CI670290156,"September 2, 2021",Eagle Village Ashmun-Sherk,Special Investigation Report #2021C0325026,True,ae379c268acfa771d9a409613d8145a59768417953450cf4a146883eb06ae971,2025-11-03T13:57:49.081889
CI670290156,03/23/2021,Eagle Village Inc,Inspection Report,False,fdb3077b71f6418ee530f781d2f9bc5cf1eccb3db5d4dad69076359121662196,2025-11-03T13:57:49.354247
CI670290156,04/07/2022,Eagle Village Inc,Renewal Inspection Report,False,dcd45fcb8424cff5e59879519c6391c1dac764814efba7129d1eb55d602e629b,2025-11-03T13:57:49.683021
CI670290156,"January 27, 2022",Eagle Village Inc,Special Investigation Report #2022C0128009,True,e82e36e7a8fda7794d1874188dfd837bdb181f4f83123aec17fcac5031b6e29b,2025-11-03T13:57:51.034032
CI670290156,"August 19, 2022",Eagle Village Inc,Special Investigation Report #2022C0227013,True,1de092c4caf433e2c32ad5a88e35adfef52b4d1551cf728dd3521b7c2014f1a3,2025-11-03T13:57:51.481801
CI670290156,"June 12, 2023",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2023C0000482,True,3c8a5db817df8e41840397df953072c51fe733fb3ee431751e006c7f43beeedd,2025-11-03T13:57:52.137175
CI670290156,"June 28, 2023",Eagle Village Ashmun-Sherk,Special Investigation Report #2023C0000451,True,ef871e376d5745a0bc101ae9cc9ef60c0e6caa8d0f3b5f55cedb947018bef80c,2025-11-03T13:57:53.682038
CI670290156,"January 24, 2024",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2024C0000970SI,True,b496e6a08b61a944a556f386c3c31aa9cffc1bc1a211a23a4168228faf2d2c13,2025-11-03T13:57:55.489143
CI670290156,"February 12, 2024",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2024C0001050SI,True,1b43b14f6f1d32cd0ec86a615d94d95b75994c3ac691901e6163017448f7577b,2025-11-03T13:57:57.124238
CI670290156,"April 9, 2024",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2024SIC0001328,True,e464435755bcb8ae280c29b8815f61b08375943d5d406f8c7f7a12f9a6b9c72c,2025-11-03T13:57:57.664813
CI670290156,04/03/2024 and 04/05/2024,EAGLE VILLAGE ASHMUN-SHERK,Renewal Inspection Report,False,581ce1fc593cba31460b5d4fa74f7dfe7911a67515fe6ce092355c5274f52145,2025-11-03T13:57:58.209094
CI670290156,"March 18, 2024",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2024SIC0001250,True,2e2294b66d2aa2f4c5034f9c289878619e1ed9acc1c4b9a266023c4f8c814da8,2025-11-03T13:57:59.016540
CI670290156,"April 1, 2024",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2024SIC0001297,True,8c701d43d062b5eefe59abc02df13590b86ee18cdb46c876062ce82268e94295,2025-11-03T13:58:00.884694
CI670290156,"December 20, 2024",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000229,True,23070324fd7ec4e7553b13e17632fadec80417227617c4038be7cb292b304e22,2025-11-03T13:58:01.805242
CI670290156,"February 19, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000381,True,e66cd9d3a65d509024bb504ed72976b21a99087e08dbb99723f2792057da0f7f,2025-11-03T13:58:02.410563
CI670290156,"January 16, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000296,True,03f84c22513c494f2a1ee498ff4e7b33756985587fffeb892d2c49b42b1dcf6f,2025-11-03T13:58:03.168650
CI670290156,"April 11, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000553,True,58472c3a5bb03e3dc6b7a6f4b01d23e651d44788687d2e4f875819b6e2febce5,2025-11-03T13:58:04.035565
CI670290156,"April 10, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000550,True,a5bcb56b21c0ad35f40ceb4ea63ff57cad071e478cbba2bbc8de072d3bd4b5f7,2025-11-03T13:58:04.850801
CI670290156,"April 18, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000569,True,0f1e8584a27abcb8e4c4de5a412d17f35770a92981ae3f4f8777378eb8220b50,2025-11-03T13:58:06.136806
CI670290156,5/21/25 & 6/5/25,EAGLE VILLAGE ASHMUN-SHERK,Inspection Report,False,73436b328aa4baa449c231d1d7853304f2c52630658dd42ac1ca9e97868dee44,2025-11-03T13:58:06.548986
CI670290156,"May 7, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000663,True,7cfa82aa10bdcf8b924f17fd77b9f3d7f4dffdc453dd55e8d79cf21ec99858bf,2025-11-03T13:58:07.210948
CI670290156,"June 23, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000811,True,66cbec4bfb4faf240d65356834c1495cff2a0212bcdfe301b4bb7843422a13a3,2025-11-03T13:58:07.505901
CI670290156,"July 18, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000864,True,946614f576fd9291a943d9b83071bcd49bc4ce19c3c835ab420aef25e56067f0,2025-11-03T13:58:09.190392
CI670290156,"April 28, 2025",EAGLE VILLAGE ASHMUN-SHERK,Special Investigation Report #2025SIC0000615,True,103474075e1881f368ccd79fd6b945e22a9f1e5afe98c7b9f0b1c0b01675754c,2025-11-03T13:58:11.265338
CI670290161,"January 9, 2023",Eagle Village - Hainley House,Special Investigation Report #2,True,85a0e24384007c4cc6a6db5eb31df5c175d989aaed12c67c899cc3d5c714cd7f,2025-11-03T13:58:11.642383
CI670290161,"January 17, 2023",Eagle Village - Hainley House,Special Investigation Report #2023C0000111,True,189e708e5709fe9c2cff1fd210e8d237144446598f6cc4491d421f11ed759a10,2025-11-03T13:58:12.468692
CI670290161,"February 13, 2023",Eagle Village - Hainley House,Special Investigation Report #2,True,0df820ef67effd5f8bde988e2f5adcf36dcd21be16855e6cd2421ac38210a7a5,2025-11-03T13:58:13.182970
CI670290161,"February 27, 2023",Eagle Village - Hainley House,Special Investigation Report #2,True,7e159069b20eb4849d7a44fc5ed18fce683adf54bf81c63c3cab26618230acd3,2025-11-03T13:58:13.832960
CI670290161,04/04/2023,Eagle Village - Hainley House,Inspection Report,False,c6b32ddb308c6d7447444c331d98e2bb710e9bb2c79981f062d63c4d91c71c8e,2025-11-03T13:58:14.222712
CI670290161,"May 12, 2023",Eagle Village - Hainley House,Special Investigation Report #2023C0000396,True,48948ec79291cbb8faabe5e71c5acb92f892f5dd24ae3ee5f98acee77cc91605,2025-11-03T13:58:15.244747
CI670290161,"September 21, 2021",Eagle Village Inc,Special Investigation Report #2021C0116043,True,b632396eeb6acd66351788f07c48fd196c9c93eb6c5c4d1420336c1b074aa1e4,2025-11-03T13:58:15.597948
CI670290161,"June 16, 2021",Eagle Village Inc,Special Investigation Report #2021C0102021,True,4f7dbb3606eeb6a587d39ae2560a513bd6fede2c4eb3b17c45ab3ee44f26f128,2025-11-03T13:58:16.155672
